Age,Gender,Height,Weight,CALC,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,CAEC,MTRANS,NObeyesdad
40,1,1.57,80.09,0,1,2.071622,2.977909,0,0,1.468297,1,0.0,0.0,1,2,3
23,1,1.63,82.0,1,1,1.918251,1.355752,0,0,1.998108,1,0.0,1.382906,1,0,3
23,1,1.62,82.28,1,1,1.967061,1.0,0,0,2.548651,1,0.249264,1.516731,1,0,3
23,1,1.61,82.64,1,1,2.964419,1.0,0,0,2.977516,1,0.742113,2.0,1,0,3
23,1,1.63,82.41,1,1,2.640801,1.015488,0,0,2.022355,1,0.244749,0.289218,1,0,3
23,0,1.73,97.96,0,1,2.0,2.986172,0,0,2.364208,1,2.492402,1.632506,1,0,3
23,0,1.73,98.44,0,1,2.0,2.993623,0,0,2.326635,1,2.236586,1.529423,1,0,3
21,1,1.65,88.13,0,1,2.870152,1.001383,0,0,3.0,1,1.322558,1.0,1,0,3
21,1,1.65,88.03,0,1,2.482575,1.001542,0,0,3.0,1,1.751656,1.0,1,0,3
23,1,1.67,86.0,0,1,2.290095,2.590283,0,0,2.506296,1,0.312254,1.0,1,0,3
23,1,1.67,85.57,0,1,2.074843,1.773916,0,0,2.428271,1,0.035091,1.0,1,0,3
23,1,1.61,84.19,0,1,2.14128,2.989112,0,0,2.519841,1,2.11137,0.013483,1,0,3
23,1,1.65,84.13,0,1,2.334474,1.496776,0,0,2.776724,1,0.782416,0.167728,1,0,3
39,1,1.53,77.55,1,1,2.0,3.0,0,0,1.186996,1,0.0,0.0,1,2,3
37,1,1.52,76.2,1,1,2.0,2.994046,0,0,1.603549,1,1.335857,0.0,1,2,3
23,0,1.7,95.0,0,1,2.0,3.0,0,0,2.133469,1,1.030199,1.082838,1,0,3
23,0,1.72,94.74,0,1,2.0,3.0,0,0,2.183149,1,1.932386,0.212767,1,0,3
23,0,1.77,96.08,0,1,2.0,3.0,0,0,3.0,1,3.0,2.0,1,0,3
24,0,1.78,97.84,0,1,2.0,3.0,0,0,3.0,1,3.0,2.0,1,0,3
22,1,1.64,88.12,0,1,2.693859,1.000283,0,0,3.0,1,1.201403,1.612432,1,0,3
21,1,1.64,88.08,0,1,2.607747,1.000414,0,0,3.0,1,1.269169,1.460564,1,0,3
18,1,1.64,82.14,0,1,2.66889,3.0,0,0,1.172593,1,0.886448,1.252677,1,0,3
19,1,1.65,82.02,0,1,3.0,3.0,0,0,1.0,1,0.215187,1.195929,1,0,3
26,0,1.78,106.45,1,1,3.0,3.0,0,0,1.911379,1,1.911096,1.032392,1,0,3
26,0,1.81,107.56,1,1,2.921225,3.0,0,0,2.869439,1,0.181753,0.133523,1,0,3
40,1,1.56,77.6,1,1,2.0,3.0,0,0,1.572371,1,0.0,0.0,1,2,3
38,1,1.56,77.68,1,1,2.0,3.0,0,0,1.440629,1,0.0,0.0,1,2,3
24,0,1.65,91.2,0,1,1.492834,3.0,0,0,1.005367,1,0.922739,0.733221,1,2,3
23,0,1.68,91.07,0,1,1.220024,3.0,0,0,1.046254,1,0.520989,0.61599,1,2,3
38,1,1.55,80.0,1,1,2.667676,1.135278,0,0,1.399629,1,1.648883,0.0,1,2,3
38,1,1.56,80.0,1,1,2.569075,2.463113,0,0,1.567366,1,0.359134,0.0,1,2,3
32,0,1.67,90.0,1,1,2.949242,1.782109,0,0,2.210997,1,1.992719,0.0,1,2,3
30,0,1.68,89.99,1,1,2.104772,2.376374,0,0,2.218691,1,1.52184,0.0,1,2,3
22,0,1.66,94.26,0,1,2.0,2.976098,0,0,2.0,1,0.0,1.39322,1,0,3
22,0,1.67,94.45,0,1,2.0,2.968098,0,0,2.0,1,0.0,1.292476,1,0,3
40,0,1.79,100.43,2,1,2.871768,1.792695,0,0,2.691322,1,2.545707,0.903903,1,2,3
37,0,1.78,98.79,2,1,2.540949,1.116401,0,0,2.929123,1,2.787319,0.732881,1,2,3
23,0,1.75,95.29,0,1,2.0,3.0,0,0,2.530301,1,2.89118,1.287117,1,0,3
23,0,1.75,95.29,0,1,2.0,3.0,0,0,3.0,1,3.0,2.0,1,0,3
22,0,1.72,98.58,0,1,2.0,2.984523,0,0,2.263551,1,2.819661,2.0,1,0,3
22,0,1.74,98.18,0,1,2.0,2.978103,0,0,2.668261,1,2.462269,1.402414,1,0,3
37,0,1.79,101.29,1,1,2.222282,1.578751,0,0,2.791604,1,2.352091,0.317846,1,2,3
38,0,1.79,99.2,1,1,2.04516,1.874532,0,0,2.856521,1,2.005286,0.105408,1,2,3
22,1,1.61,83.79,0,1,2.094184,2.735706,0,0,2.257922,1,2.230547,0.195339,1,0,3
23,1,1.6,82.01,0,1,1.123672,1.014916,0,0,2.042078,1,1.846666,1.426103,1,0,3
22,1,1.61,82.53,0,1,2.049112,2.622055,0,0,2.280555,1,2.052896,0.896185,1,0,3
22,1,1.61,82.37,0,1,1.880534,2.806566,0,0,2.313245,1,2.146778,0.196084,1,0,3
23,1,1.66,82.6,1,1,1.203754,1.355354,0,0,2.765593,1,0.128342,1.659476,1,0,3
23,1,1.66,82.46,1,1,2.73691,1.478334,0,0,2.677409,1,0.065264,0.40699,1,0,3
39,1,1.55,80.0,1,1,2.736628,1.130751,0,0,1.385175,1,1.666965,0.0,1,2,3
41,1,1.55,80.0,1,1,2.0,1.099151,0,0,1.687611,1,1.874662,0.0,1,2,3
41,1,1.53,79.76,1,1,2.0,3.0,0,0,1.0,1,0.0,0.0,1,2,3
39,1,1.52,79.84,1,1,2.0,3.0,0,0,1.095134,1,0.0,0.0,1,2,3
26,0,1.66,90.0,1,1,2.0,3.0,0,0,3.0,1,0.413643,0.920858,1,2,3
27,0,1.67,90.0,1,1,2.0,3.0,0,0,3.0,1,0.884935,0.12228,1,2,3
24,1,1.58,78.09,0,1,2.0,1.0,0,0,2.0,1,0.057758,0.0,1,0,3
24,1,1.56,80.54,0,1,2.0,1.0,0,0,2.0,1,0.389717,0.0,1,0,3
21,0,1.78,102.95,0,1,2.0,3.0,0,0,1.618189,1,0.571648,0.0,1,0,3
22,0,1.78,103.61,0,1,2.121909,3.0,0,0,2.500556,1,1.20758,0.0,1,0,3
23,0,1.75,96.88,0,1,2.0,3.0,0,0,2.714091,1,2.64102,1.224737,1,0,3
22,0,1.74,96.74,0,1,2.0,3.0,0,0,2.697661,1,2.614909,1.229474,1,0,3
23,1,1.57,79.0,0,1,2.0,1.0,0,0,2.0,1,0.402614,0.0,1,0,3
24,1,1.59,80.55,0,1,2.0,1.0,0,0,2.0,1,0.011477,0.0,1,0,3
21,0,1.8,105.69,1,1,2.0,3.0,0,0,2.290368,1,0.001086,0.544128,1,0,3
21,0,1.79,105.62,1,1,2.0,3.0,0,0,1.025275,1,0.00203,0.175587,1,0,3
22,0,1.87,115.63,1,1,2.0,2.358455,0,0,2.515765,1,0.98232,1.157466,1,0,3
18,0,1.86,111.24,1,1,2.0,1.706551,0,0,2.039514,1,1.0,2.0,1,0,3
18,1,1.69,90.02,1,1,2.642744,3.0,0,0,1.904054,1,1.645654,0.363549,1,0,3
18,1,1.68,90.92,1,1,2.387426,3.0,0,0,1.77962,1,0.743005,0.920162,1,0,3
20,1,1.74,93.89,1,1,1.996638,3.0,0,0,1.033199,1,0.584793,0.518297,1,0,3
18,1,1.69,92.51,1,1,2.107854,3.0,0,0,1.383894,1,1.030526,0.831412,1,0,3
22,0,1.79,105.06,1,1,2.253707,3.0,0,0,2.524432,1,0.58216,0.175694,1,0,3
23,0,1.74,105.03,1,1,2.393837,3.0,0,0,2.01499,1,0.978815,0.41322,1,0,3
22,0,1.8,106.33,1,1,2.348745,3.0,0,0,2.096751,1,0.544564,0.67688,1,0,3
23,0,1.77,105.97,1,1,2.312825,3.0,0,0,2.073497,1,0.614466,0.579541,1,0,3
21,0,1.78,104.97,1,1,2.0,3.0,0,0,1.234943,1,0.008368,0.0,1,0,3
21,0,1.78,102.92,1,1,2.0,3.0,0,0,1.613829,1,1.251665,0.0,1,0,3
22,0,1.79,106.32,1,1,2.490776,3.0,0,0,2.654517,1,0.112454,0.756339,1,0,3
22,0,1.82,105.5,1,1,2.078082,3.0,0,0,2.895614,1,0.06275,0.261793,1,0,3
18,0,1.81,108.83,0,1,2.0,1.24884,0,0,2.416213,1,1.0,1.546738,1,0,3
18,0,1.81,108.8,0,1,2.0,1.250548,0,0,2.121176,1,1.0,0.741069,1,0,3
18,0,1.81,108.9,0,1,2.0,1.202179,0,0,2.36293,1,1.0,1.47574,1,0,3
18,0,1.8,108.93,0,1,2.0,1.194815,0,0,2.434832,1,1.0,1.541455,1,0,3
19,1,1.63,82.0,1,1,2.805512,2.880817,0,0,1.001307,1,0.0,1.376597,1,0,3
19,1,1.62,82.85,1,1,1.276858,2.918124,0,0,1.403784,1,0.552511,1.560402,1,0,3
23,1,1.62,81.28,0,1,2.396265,1.073421,0,0,1.979833,1,0.022598,0.061282,1,0,3
23,1,1.62,82.58,0,1,2.663866,1.416309,0,0,2.379275,1,0.256323,0.598244,1,0,3
22,0,1.77,105.0,1,1,2.685484,3.0,0,0,2.649459,1,1.0,0.0,1,0,3
22,0,1.81,105.7,1,1,2.055209,3.0,0,0,2.885852,1,0.903369,0.14451,1,0,3
21,0,1.88,117.47,1,1,2.0,2.18162,0,0,2.325091,1,0.891444,1.223661,1,0,3
20,0,1.88,112.93,1,1,2.0,2.152733,0,0,2.53369,1,0.917563,1.285838,1,0,3
22,0,1.93,118.2,1,1,2.0,3.0,0,0,3.0,1,0.743593,1.0,1,0,3
21,0,1.86,115.4,1,1,2.0,3.0,0,0,3.0,1,0.987591,1.914531,1,0,3
39,1,1.57,80.0,1,1,2.025479,1.046144,0,0,1.941224,1,1.983265,0.0,1,2,3
38,1,1.57,80.0,1,1,2.002564,1.974233,0,0,1.935398,1,1.649299,0.0,1,2,3
38,1,1.52,77.03,1,1,2.0,2.880794,0,0,1.61837,1,0.120165,0.0,1,2,3
37,1,1.55,76.08,1,1,2.0,2.765213,0,0,1.551266,1,1.350001,0.0,1,2,3
19,0,1.71,96.57,0,1,2.0,2.967089,0,0,2.0,1,0.0,0.467048,1,0,3
17,0,1.72,97.35,0,1,2.0,3.0,0,0,2.0,1,0.0,0.931721,1,0,3
39,1,1.56,76.66,1,1,2.0,3.0,0,0,1.440526,1,0.0,0.0,1,2,3
37,1,1.5,75.28,1,1,2.0,3.0,0,0,1.759803,1,0.0,0.0,1,2,3
41,1,1.54,77.05,1,1,2.0,3.0,0,0,2.090413,1,0.0,0.0,1,2,3
44,1,1.59,77.0,1,1,2.0,3.0,0,0,2.806922,1,0.0,0.0,1,2,3
18,0,1.79,108.02,0,1,2.0,2.37985,0,0,2.616138,1,1.0,0.652485,1,0,3
18,0,1.78,108.04,0,1,2.0,2.655265,0,0,2.297896,1,1.0,0.552665,1,0,3
18,0,1.8,108.32,0,1,2.0,1.941307,0,0,2.708168,1,1.0,1.425852,1,0,3
18,0,1.8,108.25,0,1,2.0,1.709546,0,0,2.530157,1,1.0,0.6454,1,0,3
29,0,1.8,108.16,1,1,2.385502,2.883984,0,0,2.140544,1,1.144876,1.767468,1,2,3
28,0,1.83,107.11,1,1,2.465575,2.935381,0,0,2.480555,1,1.00183,1.670313,1,2,3
18,1,1.69,89.94,0,1,2.818502,3.0,0,0,1.991251,1,1.492967,0.0,1,0,3
18,1,1.67,85.61,0,1,2.081238,3.0,0,0,1.18363,1,1.17177,0.0,1,0,3
23,0,1.65,93.31,0,1,1.368978,3.0,0,0,1.953152,1,0.104707,0.22183,1,2,3
24,0,1.66,90.74,0,1,1.712848,3.0,0,0,1.162153,1,0.458981,0.885532,1,2,3
29,0,1.64,89.42,1,1,1.3307,3.0,0,0,1.880967,1,0.322013,0.0,1,2,3
28,0,1.67,90.0,1,1,1.961069,3.0,0,0,2.652327,1,0.56931,0.319008,1,2,3
18,1,1.62,83.12,0,1,2.976509,3.0,0,0,1.022705,1,1.02569,0.313016,1,0,3
18,1,1.6,82.41,0,1,2.319648,3.0,0,0,1.107164,1,0.692123,0.30402,1,0,3
21,0,1.7,96.71,0,1,2.0,2.961192,0,0,2.623344,1,0.981686,1.35537,1,0,3
21,0,1.71,95.03,0,1,2.0,2.973476,0,0,2.0,1,0.0,1.331527,1,0,3
20,0,1.7,98.57,0,1,2.0,2.392811,0,0,2.0,1,0.0,1.80931,1,0,3
21,0,1.71,99.87,0,1,2.0,1.293342,0,0,2.0,1,0.0,1.917679,1,0,3
19,1,1.61,82.19,0,1,1.261288,2.930044,0,0,1.166655,1,0.133398,0.95174,1,0,3
19,1,1.61,82.04,0,1,2.76533,3.0,0,0,1.048584,1,0.192559,0.720411,1,0,3
19,0,1.8,104.41,0,1,2.0,3.0,0,0,3.0,1,2.2405,0.0,1,0,3
20,0,1.79,104.19,0,1,2.0,3.0,0,0,2.15157,1,1.605983,0.0,1,0,3
30,0,1.76,112.29,0,1,2.317734,3.0,0,0,2.152736,1,0.0,1.108145,1,2,5
25,0,1.79,115.13,0,1,1.588114,3.0,0,0,2.115967,1,1.541072,0.0,1,2,5
37,0,1.7,107.95,0,1,2.549782,3.985442,0,0,1.0,1,1.976582,0.0,1,0,5
33,0,1.7,102.81,0,1,2.795086,2.129909,0,0,1.0,1,1.989316,0.0,1,0,5
28,0,1.91,128.83,1,1,2.206276,3.0,0,0,1.813082,1,1.94984,0.0,1,0,5
30,0,1.82,122.14,1,1,2.0,3.0,0,0,1.984323,1,0.793262,0.0,1,0,5
27,0,1.77,118.15,1,0,2.18354,3.0,0,0,2.277937,1,0.68183,0.0,1,2,5
34,0,1.77,120.15,1,0,2.962415,3.0,0,0,2.172649,1,1.097905,0.0,1,2,5
26,0,1.77,116.16,1,1,2.442536,3.0,0,0,2.174371,1,0.0,1.928972,1,0,5
28,0,1.79,112.73,1,1,1.99124,3.0,0,0,2.0,1,0.0,0.292956,1,0,5
28,0,1.83,120.86,1,1,3.0,3.0,0,0,3.0,1,0.691369,1.415536,1,0,5
25,0,1.89,121.25,1,1,2.408561,3.0,0,0,2.851904,1,1.320065,0.0,1,0,5
31,0,1.75,120.0,1,1,2.758394,3.0,0,1,2.174248,1,1.079524,1.358163,1,2,5
31,0,1.87,128.87,1,1,2.956297,3.0,0,1,1.2751,1,0.901924,1.875023,1,2,5
25,0,1.76,112.26,1,1,1.369529,3.0,0,0,2.0,1,1.596576,0.0026,1,0,5
25,0,1.76,117.3,1,1,1.392665,3.0,0,0,2.0,1,1.097983,0.630866,1,0,5
41,0,1.75,116.59,1,1,2.0,2.831771,0,0,1.725226,1,0.356288,0.0,1,2,5
28,0,1.7,101.63,1,1,2.630401,1.0,0,0,1.0,1,0.245354,0.315261,1,2,5
23,0,1.85,121.41,1,1,3.0,2.595126,0,0,2.054072,1,0.835271,0.0,1,0,5
23,0,1.84,122.02,1,1,3.0,2.52751,0,0,1.645338,1,1.025438,0.0,1,0,5
24,0,1.61,98.49,0,1,3.0,2.120936,0,0,1.0,1,1.543386,0.890213,1,0,5
20,0,1.65,106.51,0,1,2.869778,1.468948,0,0,1.656082,1,0.0,1.444033,1,0,5
30,0,1.76,112.01,1,1,1.868212,3.0,0,0,2.023328,1,0.0,0.613992,1,2,5
25,0,1.76,112.09,1,1,1.108663,3.0,0,0,2.0,1,1.230219,0.001716,1,2,5
31,0,1.67,101.63,0,1,2.907744,3.990925,0,0,1.0,1,1.99975,0.0,1,0,5
29,0,1.67,98.66,0,1,2.95801,2.834253,0,0,1.0,1,1.999886,0.0,1,0,5
31,0,1.91,129.85,1,1,2.197261,3.0,0,0,1.11184,1,0.906843,0.976473,1,0,5
30,0,1.9,124.27,1,1,2.048962,3.0,0,0,2.822871,1,1.066169,0.0,1,0,5
32,0,1.75,118.1,1,1,2.139196,3.0,0,0,2.04843,1,0.368026,0.360986,1,2,5
37,0,1.75,119.43,1,1,2.72989,3.0,0,0,2.030084,1,0.592607,0.754417,1,2,5
22,0,1.77,116.16,1,1,2.0,3.0,0,0,2.0,1,1.399183,1.0,1,0,5
24,0,1.79,116.1,1,1,1.994679,3.0,0,0,2.0,1,0.966617,0.739006,1,0,5
24,0,1.83,120.86,1,1,2.403421,3.0,0,0,2.490613,1,2.0,0.707768,1,0,5
25,0,1.83,121.0,1,1,3.0,3.0,0,0,3.0,1,1.110215,0.396352,1,0,5
32,0,1.78,121.2,1,1,2.758394,3.0,0,0,2.161303,1,0.428173,0.716327,1,2,5
31,0,1.77,118.36,1,1,2.964319,3.0,0,0,2.377257,1,0.614959,1.875023,1,2,5
23,0,1.75,117.38,1,1,1.617093,3.0,0,0,2.0,1,1.818052,0.631825,1,0,5
23,0,1.75,119.09,1,1,1.631144,3.0,0,0,2.0,1,1.593183,0.86374,1,0,5
41,0,1.75,108.31,0,1,2.317459,3.734323,0,0,1.0,1,1.628637,0.0,1,2,5
35,0,1.73,103.67,0,1,2.501224,2.049565,0,0,1.0,1,1.746583,0.0,1,2,5
22,0,1.85,121.79,1,1,3.0,2.272214,0,0,1.555534,1,0.348839,0.0,1,0,5
22,0,1.85,122.33,1,1,3.0,2.218285,0,0,1.340117,1,0.428259,0.0,1,0,5
24,0,1.61,99.96,0,1,3.0,1.418833,0,0,1.0,1,1.19102,1.384186,1,0,5
20,0,1.61,103.18,0,1,2.983042,1.109956,0,0,1.430444,1,0.0,1.690901,1,0,5
29,0,1.76,113.9,1,1,2.323351,3.0,0,0,2.165048,1,0.0,1.493716,1,2,5
27,0,1.76,112.29,1,1,1.428289,3.0,0,0,2.117733,1,0.485322,0.696948,1,2,5
26,0,1.79,115.43,1,1,1.992889,3.0,0,0,2.141271,1,1.121038,0.0,1,0,5
25,0,1.77,114.33,1,1,1.562804,3.0,0,0,2.075493,1,1.553734,0.000436,1,0,5
31,0,1.73,110.71,0,1,1.794825,3.914454,0,0,1.972016,1,0.668963,0.0,1,2,5
41,0,1.74,109.89,0,1,2.305349,3.169089,0,0,1.02161,1,0.908981,0.0,1,2,5
34,0,1.7,103.84,0,1,2.576449,2.419656,0,0,1.0,1,1.982379,0.0,1,0,5
30,0,1.7,103.03,0,1,2.754645,2.175432,0,0,1.541733,1,0.358709,1.0739,1,0,5
31,0,1.91,128.86,1,1,2.633855,3.0,0,0,1.619305,1,1.847802,0.424612,1,0,5
29,0,1.91,129.94,1,1,2.200588,3.0,0,0,1.295697,1,1.058378,0.0,1,0,5
31,0,1.78,120.64,1,1,2.499108,3.0,0,0,2.040952,1,0.838739,0.489854,1,2,5
31,0,1.78,120.55,1,1,2.05687,3.0,0,0,2.358088,1,0.093418,1.759954,1,2,5
27,0,1.86,120.2,1,1,2.247795,3.0,0,0,2.816015,1,0.712726,0.0,1,0,5
27,0,1.81,118.28,1,1,2.239634,3.0,0,0,2.684264,1,0.979306,0.0,1,0,5
37,0,1.75,118.21,1,1,2.09283,3.0,0,0,2.077704,1,0.598655,0.0,1,2,5
29,0,1.82,120.4,1,1,2.9673,3.0,0,0,2.530035,1,1.045107,0.947866,1,2,5
26,0,1.77,114.13,1,1,2.225731,3.0,0,0,2.154326,1,1.266866,0.390178,1,0,5
25,0,1.76,115.53,1,1,2.178308,3.0,0,0,2.165804,1,1.420675,1.875683,1,0,5
30,0,1.78,112.44,1,1,2.065752,3.0,0,0,2.078297,1,0.0,0.677354,1,2,5
27,0,1.78,112.96,1,1,2.263245,3.0,0,0,2.092509,1,0.0,1.836853,1,2,5
26,0,1.87,120.9,1,1,2.443538,3.0,0,0,2.939492,1,1.208142,0.738935,1,0,5
28,0,1.8,119.05,1,1,2.744994,3.0,0,0,2.478838,1,0.684487,0.677909,1,0,5
23,0,1.88,121.28,1,1,2.630137,2.806298,0,0,1.970508,1,1.304291,0.0,1,0,5
24,0,1.78,120.59,1,1,2.113843,3.0,0,0,2.316069,1,1.804157,0.357314,1,0,5
32,0,1.77,120.08,1,1,2.821727,3.0,0,0,2.173279,1,1.096556,0.232858,1,2,5
30,0,1.76,118.38,1,1,2.312528,3.0,0,0,2.208068,1,1.07672,1.035711,1,2,5
31,0,1.82,126.46,1,1,2.938801,3.0,0,1,1.478994,1,0.946763,1.360463,1,0,5
31,0,1.87,125.06,1,1,2.050619,3.0,0,1,1.515183,1,0.849811,0.261901,1,0,5
25,0,1.77,113.21,1,1,1.457758,3.0,0,0,2.020249,1,1.556709,0.00133,1,0,5
26,0,1.77,114.1,1,1,2.19331,3.0,0,0,2.089983,1,1.360994,0.857438,1,0,5
25,0,1.86,117.57,1,1,2.028571,3.0,0,0,2.530428,1,1.31257,0.066805,1,0,5
25,0,1.83,118.42,1,1,1.455602,3.0,0,0,2.363307,1,1.144683,0.101026,1,0,5
39,0,1.77,118.53,1,1,2.177896,2.987652,0,0,1.745095,1,0.656548,0.0,1,2,5
39,0,1.77,117.29,1,1,2.252382,2.842848,0,0,1.879381,1,0.919388,0.0,1,2,5
26,0,1.67,103.71,0,1,2.668949,1.134321,0,0,1.279443,1,0.11243,1.135503,1,0,5
32,0,1.7,102.69,0,1,2.723953,1.924168,0,0,1.0,1,1.622055,0.069367,1,0,5
23,0,1.84,121.14,1,1,3.0,2.701689,0,0,2.738485,1,0.992253,0.0,1,0,5
24,0,1.78,118.74,1,1,2.736298,2.992903,0,0,2.045561,1,0.854957,0.428452,1,0,5
24,0,1.87,121.83,1,1,2.722161,2.658837,0,0,2.375707,1,1.299469,0.0,1,0,5
23,0,1.76,120.02,1,1,2.971574,2.80742,0,0,1.962646,1,1.583832,0.504816,1,0,5
24,0,1.62,100.94,0,1,2.871016,1.834472,0,0,1.016585,1,0.236168,0.974939,1,0,5
31,0,1.64,100.0,0,1,2.96405,2.123138,0,0,1.0,1,1.699181,0.620465,1,0,5
20,0,1.7,104.58,0,1,2.653721,1.265463,0,0,1.368457,1,0.218356,0.768071,1,0,5
25,0,1.66,104.55,0,1,2.859097,1.340361,0,0,1.530508,1,0.174475,1.261705,1,0,5
30,0,1.76,112.0,1,1,1.572036,3.0,0,0,2.003563,1,0.0,0.340196,1,2,5
30,0,1.76,112.1,1,1,1.387489,3.0,0,0,2.017712,1,0.0,0.731257,1,2,5
24,0,1.62,99.98,0,1,2.941929,3.989492,0,0,1.014135,1,1.958694,0.687342,1,0,5
25,0,1.62,97.58,0,1,2.973569,2.650088,0,0,1.003063,1,1.981154,0.157007,1,0,5
30,0,1.92,129.99,1,1,2.041376,3.0,0,0,1.120213,1,1.05545,0.0,1,0,5
30,0,1.91,129.23,1,1,2.02472,3.0,0,0,1.800335,1,1.196368,0.0,1,0,5
37,0,1.75,118.07,1,1,2.133964,3.0,0,0,2.008361,1,0.202029,0.200516,1,2,5
39,0,1.75,119.03,1,1,2.702457,3.0,0,0,2.005194,1,0.325313,0.419055,1,2,5
23,0,1.78,113.71,1,1,1.760038,3.0,0,0,2.003531,1,1.089061,0.072264,1,0,5
23,0,1.79,116.16,1,1,1.996646,3.0,0,0,2.0,1,1.600536,0.739684,1,0,5
25,0,1.83,120.98,1,1,2.644094,3.0,0,0,2.740525,1,2.0,0.500936,1,0,5
25,0,1.8,120.99,1,1,2.475892,3.0,0,0,2.949356,1,1.866839,0.100048,1,0,5
32,0,1.75,120.0,1,1,2.941627,3.0,0,0,2.318134,1,0.582686,1.588046,1,2,5
32,0,1.76,118.55,1,1,2.998441,3.0,0,0,2.462916,1,0.554646,1.99219,1,2,5
23,0,1.83,121.24,1,1,2.397284,2.89292,0,0,1.983973,1,1.859667,0.0026,1,0,5
23,0,1.84,120.43,1,1,2.382705,2.938902,0,0,1.999278,1,1.686229,0.630866,1,0,5
41,0,1.75,109.91,0,1,2.176317,2.986637,0,0,1.015672,1,0.94141,0.0,1,2,5
41,0,1.75,115.81,0,1,2.0,2.701521,0,0,1.142644,1,0.514225,0.0,1,2,5
22,0,1.85,122.12,1,1,3.0,2.014671,0,0,1.292786,1,0.145687,0.0,1,0,5
22,0,1.85,122.61,1,1,3.0,1.971659,0,0,1.179254,1,0.178856,0.0,1,0,5
24,0,1.61,100.62,0,1,2.877743,1.311797,0,0,1.000463,1,0.182249,1.4312,1,0,5
24,0,1.6,99.61,0,1,3.0,1.262831,0,0,1.0,1,0.883171,1.382995,1,0,5
30,0,1.77,112.47,1,1,2.303041,3.0,0,0,2.065817,1,0.0,0.725222,1,2,5
29,0,1.76,112.4,1,1,2.323003,3.0,0,0,2.155558,1,0.0,1.251554,1,2,5
25,0,1.79,115.03,1,1,1.99953,3.0,0,0,2.111908,1,1.453042,0.849503,1,0,5
25,0,1.77,114.91,1,1,1.585183,3.0,0,0,2.101841,1,1.543961,7.3e-05,1,0,5
40,0,1.72,109.35,0,1,2.281963,3.770379,0,0,1.0,1,1.330519,0.0,1,2,5
34,0,1.7,107.03,0,1,2.561638,2.87747,0,0,1.0,1,1.980401,0.0,1,2,5
33,0,1.7,103.02,0,1,2.600217,2.175153,0,0,1.0,1,1.985536,0.0,1,0,5
30,0,1.7,102.82,0,1,2.79166,2.13229,0,0,1.254589,1,0.652736,1.040713,1,0,5
30,0,1.91,129.68,1,1,2.08868,3.0,0,0,1.520215,1,1.857351,0.0,1,0,5
29,0,1.91,129.87,1,1,2.206119,3.0,0,0,1.483856,1,1.113169,0.0,1,0,5
30,0,1.8,121.09,1,1,2.328469,3.0,0,0,2.001208,1,0.800487,0.176678,1,2,5
30,0,1.86,123.72,1,1,2.002784,3.0,0,0,2.292906,1,1.034031,0.0,1,2,5
27,0,1.82,118.33,1,1,1.975675,3.0,0,0,2.357969,1,0.704236,0.010721,1,0,5
27,0,1.79,118.17,1,1,2.002076,3.0,0,0,2.338373,1,0.897562,0.081156,1,0,5
33,0,1.75,118.3,1,1,2.218599,3.0,0,0,2.104337,1,0.766007,0.262118,1,2,5
32,0,1.75,120.1,1,1,2.9673,3.0,0,0,2.530035,1,0.955317,1.339232,1,2,5
26,0,1.77,115.09,1,1,2.392179,3.0,0,0,2.16467,1,1.079934,1.073026,1,0,5
26,0,1.77,115.83,1,1,2.381164,3.0,0,0,2.170225,1,1.211048,1.89933,1,0,5
30,0,1.79,112.54,1,1,2.008245,3.0,0,0,2.040137,1,0.0,0.474216,1,2,5
27,0,1.79,112.74,1,1,2.155182,3.0,0,0,2.049079,1,0.0,1.74992,1,2,5
28,0,1.82,120.82,1,1,2.969233,3.0,0,0,2.807984,1,0.982134,1.191998,1,0,5
27,0,1.84,120.42,1,1,2.765063,3.0,0,0,2.867206,1,0.706777,0.677909,1,0,5
25,0,1.87,121.24,1,1,2.630137,3.0,0,0,2.960088,1,1.356468,0.0,1,0,5
25,0,1.8,120.9,1,1,2.195964,3.0,0,0,2.514872,1,1.664722,0.127673,1,0,5
30,0,1.76,119.12,1,1,2.619987,3.0,0,0,2.194746,1,1.076926,1.090995,1,2,5
31,0,1.76,118.57,1,1,2.918113,3.0,0,0,2.240463,1,1.076248,1.480875,1,2,5
31,0,1.89,129.16,1,1,2.889485,3.0,0,1,1.279771,1,0.941424,0.008343,1,0,5
31,0,1.87,127.51,1,1,2.939727,3.0,0,1,1.344122,1,0.923428,1.432336,1,0,5
25,0,1.76,112.2,1,1,1.264234,3.0,0,0,2.0,1,1.333435,0.002168,1,0,5
25,0,1.76,113.23,1,1,1.517912,3.0,0,0,2.038958,1,1.590255,0.00164,1,0,5
24,0,1.77,117.4,1,1,2.23372,2.993634,0,0,2.028368,1,0.863158,0.449886,1,0,5
25,0,1.77,117.71,1,1,1.475906,2.999346,0,0,2.01943,1,1.046878,0.460866,1,0,5
40,0,1.76,117.65,1,1,2.032883,2.976211,0,0,1.726109,1,0.477855,0.0,1,2,5
40,0,1.76,116.97,1,1,2.046651,2.842035,0,0,1.732072,1,0.584272,0.0,1,2,5
27,0,1.68,102.87,0,1,2.667229,1.09749,0,0,1.225958,1,0.206954,1.003011,1,0,5
